customer_id,credit_score,bureau_status
661403,739,GOOD
661404,771,GOOD
661405,636,REVIEW
661406,594,REVIEW
661407,810,GOOD
661408,805,GOOD
661409,833,GOOD
661410,650,REVIEW
661411,708,GOOD
661412,791,GOOD
661413,850,GOOD
661414,755,GOOD
661415,792,GOOD
661416,838,GOOD
661417,766,GOOD
661418,677,REVIEW
661419,781,GOOD
661420,789,GOOD
661421,844,GOOD
661422,797,GOOD
661423,843,GOOD
661424,708,GOOD
661425,748,GOOD
661426,798,GOOD
661427,787,GOOD
661428,710,GOOD
661429,551,REVIEW
661430,735,GOOD
661431,588,REVIEW
661432,666,REVIEW
661433,686,REVIEW
661434,814,GOOD
661435,839,GOOD
661436,715,GOOD
661437,712,GOOD
661438,804,GOOD
661439,691,REVIEW
661440,798,GOOD
661441,621,REVIEW
661442,824,GOOD
661443,784,GOOD
661444,850,GOOD
661445,760,GOOD
661446,628,REVIEW
661447,837,GOOD
661448,830,GOOD
661449,716,GOOD
661450,759,GOOD
661451,781,GOOD
661452,697,REVIEW
661453,650,REVIEW
661454,740,GOOD
661455,747,GOOD
661456,735,GOOD
661457,725,GOOD
661458,789,GOOD
661459,797,GOOD
661460,550,REVIEW
661461,721,GOOD
661462,711,GOOD
661463,756,GOOD
661464,712,GOOD
661465,605,REVIEW
661466,807,GOOD
661467,828,GOOD
661468,708,GOOD
661469,791,GOOD
661470,684,REVIEW
661471,684,REVIEW
661472,774,GOOD
661473,765,GOOD
661474,782,GOOD
661475,792,GOOD
661476,840,GOOD
661477,615,REVIEW
661478,726,GOOD
661479,806,GOOD
661480,720,GOOD
661481,778,GOOD
661482,846,GOOD
661483,794,GOOD
661484,682,REVIEW
661485,825,GOOD
661486,788,GOOD
661487,837,GOOD
661488,573,REVIEW
661489,741,GOOD
661490,760,GOOD
661491,707,GOOD
661492,848,GOOD
661493,836,GOOD
661494,597,REVIEW
661495,782,GOOD
661496,580,REVIEW
661497,827,GOOD
661498,707,GOOD
661499,649,REVIEW
661500,598,REVIEW
661501,723,GOOD
661502,731,GOOD
661503,802,GOOD
661504,768,GOOD
661505,580,REVIEW
661506,799,GOOD
661507,670,REVIEW
661508,789,GOOD
661509,693,REVIEW
661510,581,REVIEW
661511,711,GOOD
661512,713,GOOD
661513,733,GOOD
661514,821,GOOD
661515,838,GOOD
661516,780,GOOD
661517,693,REVIEW
661518,748,GOOD
661519,766,GOOD
661520,830,GOOD
661521,590,REVIEW
661522,664,REVIEW
661523,805,GOOD
661524,594,REVIEW
661525,701,GOOD
661526,715,GOOD
661527,728,GOOD
661528,830,GOOD
661529,679,REVIEW
661530,781,GOOD
661531,821,GOOD
661532,744,GOOD
661533,750,GOOD
661534,741,GOOD
661535,845,GOOD
661536,821,GOOD
661537,735,GOOD
661538,606,REVIEW
661539,672,REVIEW
661540,722,GOOD
661541,810,GOOD
661542,837,GOOD
661543,814,GOOD
661544,813,GOOD
661545,582,REVIEW
661546,798,GOOD
661547,551,REVIEW
661548,766,GOOD
661549,688,REVIEW
661550,806,GOOD
661551,746,GOOD
661552,784,GOOD
661553,748,GOOD
661554,786,GOOD
661555,791,GOOD
661556,826,GOOD
661557,788,GOOD
661558,812,GOOD
661559,759,GOOD
661560,716,GOOD
661561,848,GOOD
661562,764,GOOD
661563,846,GOOD
661564,566,REVIEW
661565,708,GOOD
661566,556,REVIEW
661567,764,GOOD
661568,738,GOOD
661569,838,GOOD
661570,578,REVIEW
661571,638,REVIEW
661572,849,GOOD
661573,827,GOOD
661574,813,GOOD
661575,590,REVIEW
661576,838,GOOD
661577,685,REVIEW
661578,577,REVIEW
661579,802,GOOD
661580,639,REVIEW
661581,789,GOOD
661582,773,GOOD
661583,800,GOOD
661584,563,REVIEW
661585,654,REVIEW
661586,791,GOOD
661587,842,GOOD
661588,660,REVIEW
661589,838,GOOD
661590,776,GOOD
661591,790,GOOD
661592,800,GOOD
661593,821,GOOD
661594,778,GOOD
661595,563,REVIEW
661596,772,GOOD
661597,777,GOOD
661598,654,REVIEW
661599,779,GOOD
661600,561,REVIEW
661601,777,GOOD
661602,800,GOOD
661603,698,REVIEW
661604,778,GOOD
661605,808,GOOD
661606,566,REVIEW
661607,738,GOOD
661608,839,GOOD
661609,713,GOOD
661610,694,REVIEW
661611,723,GOOD
661612,732,GOOD
661613,844,GOOD
661614,584,REVIEW
661615,849,GOOD
661616,646,REVIEW
661617,773,GOOD
661618,782,GOOD
661619,660,REVIEW
661620,795,GOOD
661621,810,GOOD
661622,746,GOOD
661623,722,GOOD
661624,842,GOOD
661625,686,REVIEW
661626,824,GOOD
661627,749,GOOD
661628,810,GOOD
661629,840,GOOD
661630,769,GOOD
661631,785,GOOD
661632,637,REVIEW
661633,847,GOOD
661634,677,REVIEW
661635,591,REVIEW
661636,631,REVIEW
661637,550,REVIEW
661638,731,GOOD
661639,706,GOOD
661640,672,REVIEW
661641,758,GOOD
661642,588,REVIEW
661643,732,GOOD
661644,804,GOOD
661645,700,GOOD
661646,808,GOOD
661647,848,GOOD
661648,784,GOOD
661649,842,GOOD
661650,611,REVIEW
661651,686,REVIEW
661652,741,GOOD
661653,742,GOOD
661654,591,REVIEW
661655,786,GOOD
661656,705,GOOD
661657,799,GOOD
661658,807,GOOD
661659,593,REVIEW
661660,760,GOOD
661661,812,GOOD
661662,848,GOOD
661663,773,GOOD
661664,603,REVIEW
661665,702,GOOD
661666,658,REVIEW
661667,811,GOOD
661668,809,GOOD
661669,620,REVIEW
661670,836,GOOD
661671,756,GOOD
661672,799,GOOD
661673,732,GOOD
661674,714,GOOD
661675,762,GOOD
661676,572,REVIEW
661677,662,REVIEW
661678,730,GOOD
661679,832,GOOD
661680,731,GOOD
661681,789,GOOD
661682,574,REVIEW
661683,678,REVIEW
661684,719,GOOD
661685,757,GOOD
661686,696,REVIEW
661687,717,GOOD
661688,586,REVIEW
661689,848,GOOD
661690,802,GOOD
661691,726,GOOD
661692,625,REVIEW
661693,848,GOOD
661694,777,GOOD
661695,691,REVIEW
661696,606,REVIEW
661697,765,GOOD
661698,827,GOOD
661699,700,GOOD
661700,846,GOOD
661701,828,GOOD
661702,739,GOOD
661703,634,REVIEW
661704,780,GOOD
661705,616,REVIEW
661706,816,GOOD
661707,803,GOOD
661708,707,GOOD
661709,738,GOOD
661710,567,REVIEW
661711,830,GOOD
661712,818,GOOD
661713,826,GOOD
661714,747,GOOD
661715,678,REVIEW
661716,811,GOOD
661717,762,GOOD
661718,794,GOOD
661719,575,REVIEW
661720,600,REVIEW
661721,817,GOOD
661722,678,REVIEW
661723,575,REVIEW
661724,829,GOOD
661725,774,GOOD
661726,663,REVIEW
661727,840,GOOD
661728,791,GOOD
661729,766,GOOD
661730,711,GOOD
661731,840,GOOD
661732,671,REVIEW
661733,719,GOOD
661734,662,REVIEW
661735,786,GOOD
661736,778,GOOD
661737,847,GOOD
661738,702,GOOD
661739,812,GOOD
661740,720,GOOD
661741,818,GOOD
661742,688,REVIEW
661743,611,REVIEW
661744,833,GOOD
661745,754,GOOD
661746,848,GOOD
661747,771,GOOD
661748,569,REVIEW
661749,653,REVIEW
661750,772,GOOD
661751,663,REVIEW
661752,802,GOOD
661753,776,GOOD
661754,659,REVIEW
661755,550,REVIEW
661756,832,GOOD
661757,681,REVIEW
661758,695,REVIEW
661759,711,GOOD
661760,744,GOOD
661761,846,GOOD
661762,765,GOOD
661763,833,GOOD
661764,703,GOOD
661765,796,GOOD
661766,816,GOOD
661767,708,GOOD
661768,846,GOOD
661769,840,GOOD
661770,556,REVIEW
661771,820,GOOD
661772,786,GOOD
661773,727,GOOD
661774,690,REVIEW
661775,759,GOOD
661776,814,GOOD
661777,827,GOOD
661778,590,REVIEW
661779,626,REVIEW
661780,698,REVIEW
661781,796,GOOD
661782,630,REVIEW
661783,735,GOOD
661784,761,GOOD
661785,834,GOOD
661786,777,GOOD
661787,692,REVIEW
661788,731,GOOD
661789,797,GOOD
661790,744,GOOD
661791,818,GOOD
661792,799,GOOD
661793,700,GOOD
661794,745,GOOD
661795,722,GOOD
661796,753,GOOD
661797,836,GOOD
661798,744,GOOD
661799,715,GOOD
661800,838,GOOD
661801,820,GOOD
661802,629,REVIEW
661803,764,GOOD
661804,633,REVIEW
661805,619,REVIEW
661806,807,GOOD
661807,642,REVIEW
661808,555,REVIEW
661809,814,GOOD
661810,819,GOOD
661811,829,GOOD
661812,661,REVIEW
661813,721,GOOD
661814,715,GOOD
661815,768,GOOD
661816,601,REVIEW
661817,808,GOOD
661818,748,GOOD
661819,753,GOOD
661820,710,GOOD
661821,837,GOOD
661822,755,GOOD
661823,845,GOOD
661824,815,GOOD
661825,769,GOOD
661826,677,REVIEW
661827,724,GOOD
661828,769,GOOD
661829,842,GOOD
661830,769,GOOD
661831,570,REVIEW
661832,646,REVIEW
661833,724,GOOD
661834,784,GOOD
661835,744,GOOD
661836,828,GOOD
661837,835,GOOD
661838,785,GOOD
661839,614,REVIEW
661840,779,GOOD
661841,605,REVIEW
661842,630,REVIEW
661843,564,REVIEW
661844,651,REVIEW
661845,770,GOOD
661846,649,REVIEW
661847,744,GOOD
661848,685,REVIEW
661849,757,GOOD
661850,768,GOOD
661851,557,REVIEW
661852,746,GOOD
661853,632,REVIEW
661854,685,REVIEW
661855,658,REVIEW
661856,707,GOOD
661857,828,GOOD
661858,829,GOOD
661859,759,GOOD
661860,762,GOOD
661861,805,GOOD
661862,842,GOOD
661863,577,REVIEW
661864,798,GOOD
661865,843,GOOD
661866,848,GOOD
661867,624,REVIEW
661868,828,GOOD
661869,711,GOOD
661870,828,GOOD
661871,831,GOOD
661872,734,GOOD
661873,724,GOOD
661874,646,REVIEW
661875,683,REVIEW
661876,808,GOOD
661877,637,REVIEW
661878,731,GOOD
661879,792,GOOD
661880,743,GOOD
661881,779,GOOD
661882,794,GOOD
661883,769,GOOD
661884,803,GOOD
661885,774,GOOD
661886,771,GOOD
661887,832,GOOD
661888,795,GOOD
661889,807,GOOD
661890,712,GOOD
661891,777,GOOD
661892,574,REVIEW
661893,777,GOOD
661894,616,REVIEW
661895,705,GOOD
661896,638,REVIEW
661897,694,REVIEW
661898,767,GOOD
661899,767,GOOD
661900,748,GOOD
661901,779,GOOD
661902,735,GOOD
661903,718,GOOD
661904,702,GOOD
661905,756,GOOD
661906,842,GOOD
661907,773,GOOD
661908,711,GOOD
661909,574,REVIEW
661910,768,GOOD
661911,755,GOOD
661912,705,GOOD
661913,836,GOOD
661914,818,GOOD
661915,830,GOOD
661916,699,REVIEW
661917,764,GOOD
661918,839,GOOD
661919,758,GOOD
661920,717,GOOD
661921,841,GOOD
661922,832,GOOD
661923,827,GOOD
661924,674,REVIEW
661925,783,GOOD
661926,705,GOOD
661927,707,GOOD
661928,847,GOOD
661929,823,GOOD
661930,686,REVIEW
661931,826,GOOD
661932,819,GOOD
661933,822,GOOD
661934,636,REVIEW
661935,820,GOOD
661936,695,REVIEW
661937,685,REVIEW
661938,696,REVIEW
661939,823,GOOD
661940,736,GOOD
661941,832,GOOD
661942,783,GOOD
661943,566,REVIEW
661944,761,GOOD
661945,707,GOOD
661946,661,REVIEW
661947,786,GOOD
661948,565,REVIEW
661949,573,REVIEW
661950,812,GOOD
661951,694,REVIEW
661952,648,REVIEW
661953,686,REVIEW
661954,551,REVIEW
661955,824,GOOD
661956,767,GOOD
661957,769,GOOD
661958,699,REVIEW
661959,785,GOOD
661960,758,GOOD
661961,691,REVIEW
661962,630,REVIEW
661963,682,REVIEW
661964,669,REVIEW
661965,573,REVIEW
661966,788,GOOD
661967,618,REVIEW
661968,740,GOOD
661969,652,REVIEW
661970,689,REVIEW
661971,805,GOOD
661972,795,GOOD
661973,640,REVIEW
661974,685,REVIEW
661975,565,REVIEW
661976,691,REVIEW
661977,756,GOOD
661978,820,GOOD
661979,748,GOOD
661980,722,GOOD
661981,632,REVIEW
661982,781,GOOD
661983,837,GOOD
661984,564,REVIEW
661985,759,GOOD
661986,826,GOOD
661987,691,REVIEW
661988,628,REVIEW
661989,775,GOOD
661990,813,GOOD
661991,811,GOOD
661992,764,GOOD
661993,772,GOOD
661994,781,GOOD
661995,824,GOOD
661996,617,REVIEW
661997,754,GOOD
661998,594,REVIEW
661999,850,GOOD
662000,699,REVIEW
662001,808,GOOD
662002,816,GOOD
662003,806,GOOD
662004,711,GOOD
662005,816,GOOD
662006,659,REVIEW
662007,772,GOOD
662008,614,REVIEW
662009,763,GOOD
662010,833,GOOD
662011,694,REVIEW
662012,849,GOOD
662013,637,REVIEW
662014,842,GOOD
662015,819,GOOD
662016,696,REVIEW
662017,819,GOOD
662018,648,REVIEW
662019,847,GOOD
662020,710,GOOD
662021,648,REVIEW
662022,696,REVIEW
662023,775,GOOD
662024,795,GOOD
662025,751,GOOD
662026,614,REVIEW
662027,850,GOOD
662028,567,REVIEW
662029,835,GOOD
662030,565,REVIEW
662031,713,GOOD
662032,684,REVIEW
662033,760,GOOD
662034,684,REVIEW
662035,695,REVIEW
662036,828,GOOD
662037,801,GOOD
662038,804,GOOD
662039,595,REVIEW
662040,704,GOOD
662041,773,GOOD
662042,846,GOOD
662043,680,REVIEW
662044,693,REVIEW
662045,627,REVIEW
662046,716,GOOD
662047,809,GOOD
662048,655,REVIEW
662049,646,REVIEW
662050,724,GOOD
662051,822,GOOD
662052,802,GOOD
662053,562,REVIEW
662054,849,GOOD
662055,567,REVIEW
662056,776,GOOD
662057,809,GOOD
662058,777,GOOD
662059,712,GOOD
662060,829,GOOD
662061,726,GOOD
662062,730,GOOD
662063,686,REVIEW
662064,710,GOOD
662065,778,GOOD
662066,635,REVIEW
662067,842,GOOD
662068,627,REVIEW
662069,656,REVIEW
662070,758,GOOD
662071,697,REVIEW
662072,793,GOOD
662073,798,GOOD
662074,850,GOOD
662075,824,GOOD
662076,660,REVIEW
662077,806,GOOD
662078,655,REVIEW
662079,664,REVIEW
662080,681,REVIEW
662081,723,GOOD
662082,796,GOOD
662083,806,GOOD
662084,684,REVIEW
662085,822,GOOD
662086,715,GOOD
662087,814,GOOD
662088,828,GOOD
662089,849,GOOD
662090,731,GOOD
662091,560,REVIEW
662092,742,GOOD
662093,572,REVIEW
662094,695,REVIEW
662095,595,REVIEW
662096,631,REVIEW
662097,780,GOOD
662098,685,REVIEW
662099,760,GOOD
662100,579,REVIEW
662101,648,REVIEW
662102,617,REVIEW
662103,762,GOOD
662104,734,GOOD
662105,806,GOOD
662106,742,GOOD
662107,782,GOOD
662108,777,GOOD
662109,699,REVIEW
662110,710,GOOD
662111,592,REVIEW
662112,675,REVIEW
662113,705,GOOD
662114,752,GOOD
662115,721,GOOD
662116,668,REVIEW
662117,644,REVIEW
662118,656,REVIEW
662119,789,GOOD
662120,822,GOOD
662121,766,GOOD
662122,792,GOOD
662123,711,GOOD
662124,681,REVIEW
662125,703,GOOD
662126,839,GOOD
662127,760,GOOD
662128,800,GOOD
662129,795,GOOD
662130,848,GOOD
662131,828,GOOD
662132,639,REVIEW
662133,831,GOOD
662134,832,GOOD
662135,749,GOOD
662136,778,GOOD
662137,624,REVIEW
662138,716,GOOD
662139,833,GOOD
662140,847,GOOD
662141,773,GOOD
662142,795,GOOD
662143,828,GOOD
662144,711,GOOD
662145,824,GOOD
662146,711,GOOD
662147,770,GOOD
662148,747,GOOD
662149,842,GOOD
662150,710,GOOD
662151,570,REVIEW
662152,674,REVIEW
662153,557,REVIEW
662154,713,GOOD
662155,584,REVIEW
662156,691,REVIEW
662157,722,GOOD
662158,763,GOOD
662159,746,GOOD
662160,662,REVIEW
662161,757,GOOD
662162,743,GOOD
662163,779,GOOD
662164,845,GOOD
662165,759,GOOD
662166,740,GOOD
662167,702,GOOD
662168,789,GOOD
662169,755,GOOD
662170,816,GOOD
662171,798,GOOD
662172,726,GOOD
662173,701,GOOD
662174,681,REVIEW
662175,761,GOOD
662176,766,GOOD
662177,639,REVIEW
662178,770,GOOD
662179,812,GOOD
662180,846,GOOD
662181,835,GOOD
662182,771,GOOD
662183,848,GOOD
662184,581,REVIEW
662185,710,GOOD
662186,813,GOOD
662187,710,GOOD
662188,574,REVIEW
662189,607,REVIEW
662190,737,GOOD
662191,778,GOOD
662192,721,GOOD
662193,681,REVIEW
662194,783,GOOD
662195,772,GOOD
662196,739,GOOD
662197,563,REVIEW
662198,752,GOOD
662199,724,GOOD
662200,740,GOOD
662201,805,GOOD
662202,602,REVIEW
662203,713,GOOD
662204,799,GOOD
662205,671,REVIEW
662206,719,GOOD
662207,674,REVIEW
662208,706,GOOD
662209,844,GOOD
662210,712,GOOD
662211,735,GOOD
662212,576,REVIEW
662213,822,GOOD
662214,783,GOOD
662215,850,GOOD
662216,819,GOOD
662217,842,GOOD
662218,823,GOOD
662219,673,REVIEW
662220,696,REVIEW
662221,795,GOOD
662222,790,GOOD
662223,571,REVIEW
662224,629,REVIEW
662225,742,GOOD
662226,735,GOOD
662227,778,GOOD
662228,804,GOOD
662229,792,GOOD
662230,848,GOOD
662231,682,REVIEW
662232,812,GOOD
662233,818,GOOD
662234,626,REVIEW
662235,744,GOOD
662236,701,GOOD
662237,647,REVIEW
662238,846,GOOD
662239,791,GOOD
662240,685,REVIEW
662241,577,REVIEW
662242,681,REVIEW
662243,787,GOOD
662244,692,REVIEW
662245,567,REVIEW
662246,628,REVIEW
662247,700,GOOD
662248,674,REVIEW
662249,705,GOOD
662250,792,GOOD
662251,705,GOOD
662252,736,GOOD
662253,773,GOOD
662254,712,GOOD
662255,674,REVIEW
662256,824,GOOD
662257,832,GOOD
662258,843,GOOD
662259,666,REVIEW
662260,816,GOOD
662261,627,REVIEW
662262,554,REVIEW
662263,832,GOOD
662264,684,REVIEW
662265,807,GOOD
662266,821,GOOD
662267,813,GOOD
662268,844,GOOD
662269,708,GOOD
662270,733,GOOD
662271,721,GOOD
662272,580,REVIEW
662273,824,GOOD
662274,840,GOOD
662275,835,GOOD
662276,811,GOOD
662277,600,REVIEW
662278,763,GOOD
662279,778,GOOD
662280,797,GOOD
662281,846,GOOD
662282,658,REVIEW
662283,726,GOOD
662284,602,REVIEW
662285,848,GOOD
662286,847,GOOD
662287,823,GOOD
662288,815,GOOD
662289,777,GOOD
662290,775,GOOD
662291,759,GOOD
662292,750,GOOD
662293,812,GOOD
662294,850,GOOD
662295,650,REVIEW
662296,617,REVIEW
662297,692,REVIEW
662298,816,GOOD
662299,827,GOOD
662300,746,GOOD
662301,829,GOOD
662302,834,GOOD
662303,819,GOOD
662304,675,REVIEW
662305,633,REVIEW
662306,676,REVIEW
662307,610,REVIEW
662308,779,GOOD
662309,734,GOOD
662310,803,GOOD
662311,554,REVIEW
662312,850,GOOD
662313,639,REVIEW
662314,726,GOOD
662315,704,GOOD
662316,727,GOOD
662317,693,REVIEW
662318,611,REVIEW
662319,813,GOOD
662320,803,GOOD
662321,730,GOOD
662322,718,GOOD
662323,706,GOOD
662324,572,REVIEW
662325,711,GOOD
662326,798,GOOD
662327,652,REVIEW
662328,792,GOOD
662329,831,GOOD
662330,666,REVIEW
662331,837,GOOD
662332,821,GOOD
662333,736,GOOD
662334,679,REVIEW
662335,828,GOOD
662336,780,GOOD
662337,846,GOOD
662338,683,REVIEW
662339,714,GOOD
662340,807,GOOD
662341,849,GOOD
662342,718,GOOD
662343,806,GOOD
662344,774,GOOD
662345,639,REVIEW
662346,783,GOOD
662347,789,GOOD
662348,711,GOOD
662349,669,REVIEW
662350,817,GOOD
662351,838,GOOD
662352,732,GOOD
662353,591,REVIEW
662354,613,REVIEW
662355,772,GOOD
662356,691,REVIEW
662357,813,GOOD
662358,767,GOOD
662359,653,REVIEW
662360,724,GOOD
662361,711,GOOD
662362,836,GOOD
662363,843,GOOD
662364,819,GOOD
662365,785,GOOD
662366,800,GOOD
662367,849,GOOD
662368,770,GOOD
662369,655,REVIEW
662370,849,GOOD
662371,843,GOOD
662372,567,REVIEW
662373,796,GOOD
662374,803,GOOD
662375,825,GOOD
662376,722,GOOD
662377,608,REVIEW
662378,808,GOOD
662379,712,GOOD
662380,736,GOOD
662381,680,REVIEW
662382,711,GOOD
662383,567,REVIEW
662384,766,GOOD
662385,683,REVIEW
662386,573,REVIEW
662387,770,GOOD
662388,850,GOOD
662389,803,GOOD
662390,785,GOOD
662391,583,REVIEW
662392,783,GOOD
662393,724,GOOD
662394,754,GOOD
662395,827,GOOD
662396,679,REVIEW
662397,809,GOOD
662398,834,GOOD
662399,573,REVIEW
662400,567,REVIEW
662401,836,GOOD
662402,764,GOOD
662403,771,GOOD
662404,651,REVIEW
662405,751,GOOD
662406,720,GOOD
662407,767,GOOD
662408,787,GOOD
662409,762,GOOD
662410,761,GOOD
662411,802,GOOD
662412,820,GOOD
662413,734,GOOD
662414,814,GOOD
662415,832,GOOD
662416,830,GOOD
662417,789,GOOD
662418,829,GOOD
662419,588,REVIEW
662420,696,REVIEW
662421,550,REVIEW
662422,834,GOOD
662423,830,GOOD
662424,680,REVIEW
662425,691,REVIEW
662426,830,GOOD
662427,711,GOOD
662428,589,REVIEW
662429,703,GOOD
662430,826,GOOD
662431,766,GOOD
662432,591,REVIEW
662433,817,GOOD
662434,632,REVIEW
662435,807,GOOD
662436,832,GOOD
662437,765,GOOD
662438,707,GOOD
662439,663,REVIEW
662440,712,GOOD
662441,784,GOOD
662442,779,GOOD
662443,556,REVIEW
662444,787,GOOD
662445,769,GOOD
662446,750,GOOD
662447,609,REVIEW
662448,779,GOOD
662449,834,GOOD
662450,693,REVIEW
662451,713,GOOD
662452,626,REVIEW
662453,592,REVIEW
662454,753,GOOD
662455,603,REVIEW
662456,758,GOOD
662457,585,REVIEW
662458,700,GOOD
662459,761,GOOD
662460,731,GOOD
662461,669,REVIEW
662462,770,GOOD
662463,715,GOOD
662464,617,REVIEW
662465,606,REVIEW
662466,796,GOOD
662467,566,REVIEW
662468,836,GOOD
662469,767,GOOD
662470,747,GOOD
662471,812,GOOD
662472,655,REVIEW
662473,784,GOOD
662474,781,GOOD
662475,840,GOOD
662476,637,REVIEW
662477,738,GOOD
662478,703,GOOD
662479,621,REVIEW
662480,754,GOOD
662481,807,GOOD
662482,809,GOOD
662483,786,GOOD
662484,711,GOOD
662485,829,GOOD
662486,735,GOOD
662487,793,GOOD
662488,849,GOOD
662489,819,GOOD
662490,713,GOOD
662491,789,GOOD
662492,745,GOOD
662493,576,REVIEW
662494,661,REVIEW
662495,809,GOOD
662496,669,REVIEW
662497,767,GOOD
662498,649,REVIEW
662499,652,REVIEW
662500,609,REVIEW
662501,652,REVIEW
662502,843,GOOD
662503,569,REVIEW
662504,695,REVIEW
662505,805,GOOD
662506,616,REVIEW
662507,584,REVIEW
662508,842,GOOD
662509,769,GOOD
662510,595,REVIEW
662511,563,REVIEW
662512,722,GOOD
662513,770,GOOD
662514,718,GOOD
662515,618,REVIEW
662516,813,GOOD
662517,650,REVIEW
662518,727,GOOD
662519,816,GOOD
662520,800,GOOD
662521,805,GOOD
662522,762,GOOD
662523,798,GOOD
662524,788,GOOD
662525,791,GOOD
662526,751,GOOD
662527,681,REVIEW
662528,798,GOOD
662529,809,GOOD
662530,721,GOOD
662531,723,GOOD
662532,830,GOOD
662533,725,GOOD
662534,700,GOOD
662535,767,GOOD
662536,789,GOOD
662537,556,REVIEW
662538,555,REVIEW
662539,833,GOOD
662540,552,REVIEW
662541,715,GOOD
662542,748,GOOD
662543,771,GOOD
662544,804,GOOD
662545,778,GOOD
662546,720,GOOD
662547,811,GOOD
662548,721,GOOD
662549,668,REVIEW
662550,840,GOOD
662551,782,GOOD
662552,848,GOOD
662553,842,GOOD
662554,752,GOOD
662555,757,GOOD
662556,785,GOOD
662557,756,GOOD
662558,787,GOOD
662559,834,GOOD
662560,804,GOOD
662561,850,GOOD
662562,728,GOOD
662563,715,GOOD
662564,759,GOOD
662565,809,GOOD
662566,709,GOOD
662567,780,GOOD
662568,634,REVIEW
662569,753,GOOD
662570,806,GOOD
662571,762,GOOD
662572,845,GOOD
662573,766,GOOD
662574,646,REVIEW
662575,698,REVIEW
662576,778,GOOD
662577,728,GOOD
662578,789,GOOD
662579,843,GOOD
662580,832,GOOD
662581,702,GOOD
662582,828,GOOD
662583,834,GOOD
662584,737,GOOD
662585,658,REVIEW
662586,747,GOOD
662587,721,GOOD
662588,769,GOOD
662589,801,GOOD
662590,791,GOOD
662591,699,REVIEW
662592,709,GOOD
662593,693,REVIEW
662594,654,REVIEW
662595,789,GOOD
662596,595,REVIEW
662597,661,REVIEW
662598,834,GOOD
662599,843,GOOD
662600,583,REVIEW
662601,688,REVIEW
662602,640,REVIEW
662603,572,REVIEW
662604,809,GOOD
662605,636,REVIEW
662606,825,GOOD
662607,558,REVIEW
662608,809,GOOD
662609,607,REVIEW
662610,588,REVIEW
662611,758,GOOD
662612,604,REVIEW
662613,686,REVIEW
662614,770,GOOD
662615,595,REVIEW
662616,585,REVIEW
662617,661,REVIEW
662618,629,REVIEW
662619,719,GOOD
662620,822,GOOD
662621,801,GOOD
662622,731,GOOD
662623,837,GOOD
662624,793,GOOD
662625,648,REVIEW
662626,574,REVIEW
662627,632,REVIEW
662628,812,GOOD
662629,773,GOOD
662630,776,GOOD
662631,845,GOOD
662632,773,GOOD
662633,832,GOOD
662634,761,GOOD
662635,747,GOOD
662636,595,REVIEW
662637,847,GOOD
662638,634,REVIEW
662639,792,GOOD
662640,687,REVIEW
662641,737,GOOD
662642,776,GOOD
662643,598,REVIEW
662644,788,GOOD
662645,839,GOOD
662646,695,REVIEW
662647,611,REVIEW
662648,672,REVIEW
662649,745,GOOD
662650,758,GOOD
662651,680,REVIEW
662652,667,REVIEW
662653,769,GOOD
662654,813,GOOD
662655,744,GOOD
662656,826,GOOD
662657,693,REVIEW
662658,806,GOOD
662659,630,REVIEW
662660,750,GOOD
662661,627,REVIEW
662662,780,GOOD
662663,791,GOOD
662664,831,GOOD
662665,789,GOOD
662666,776,GOOD
662667,810,GOOD
662668,761,GOOD
662669,792,GOOD
662670,766,GOOD
662671,724,GOOD
662672,839,GOOD
662673,684,REVIEW
662674,843,GOOD
662675,823,GOOD
662676,811,GOOD
662677,753,GOOD
662678,848,GOOD
662679,640,REVIEW
662680,822,GOOD
662681,843,GOOD
662682,683,REVIEW
662683,611,REVIEW
662684,702,GOOD
662685,680,REVIEW
662686,664,REVIEW
662687,682,REVIEW
662688,563,REVIEW
662689,763,GOOD
662690,784,GOOD
662691,708,GOOD
662692,829,GOOD
662693,673,REVIEW
662694,760,GOOD
662695,761,GOOD
662696,687,REVIEW
662697,606,REVIEW
662698,798,GOOD
662699,784,GOOD
662700,585,REVIEW
662701,767,GOOD
662702,784,GOOD
662703,576,REVIEW
662704,737,GOOD
662705,761,GOOD
662706,698,REVIEW
662707,674,REVIEW
662708,572,REVIEW
662709,616,REVIEW
662710,684,REVIEW
662711,597,REVIEW
662712,650,REVIEW
662713,752,GOOD
662714,565,REVIEW
662715,751,GOOD
662716,793,GOOD
662717,699,REVIEW
662718,690,REVIEW
662719,709,GOOD
662720,632,REVIEW
662721,739,GOOD
662722,670,REVIEW
662723,557,REVIEW
662724,585,REVIEW
662725,826,GOOD
662726,686,REVIEW
662727,655,REVIEW
662728,827,GOOD
662729,690,REVIEW
662730,804,GOOD
662731,592,REVIEW
662732,744,GOOD
662733,672,REVIEW
662734,748,GOOD
662735,780,GOOD
662736,686,REVIEW
662737,563,REVIEW
662738,823,GOOD
662739,819,GOOD
662740,831,GOOD
662741,735,GOOD
662742,711,GOOD
662743,805,GOOD
662744,794,GOOD
662745,585,REVIEW
662746,677,REVIEW
662747,648,REVIEW
662748,787,GOOD
662749,640,REVIEW
662750,820,GOOD
662751,807,GOOD
662752,667,REVIEW
662753,775,GOOD
662754,766,GOOD
662755,695,REVIEW
662756,567,REVIEW
662757,820,GOOD
662758,793,GOOD
